V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
0.0,0.0,307,Quarter,2017 Q1,E12000007,,,Incidence rate,,Acquaintance violence,,55-64,,Male
9.351648332,9.298186444,142,Quarter,2017 Q1,E12000001,,,Incidence rate,,Acquaintance violence,,55-64,,Male
4.427383218,3.176356229,363,Quarter,2017 Q1,E12000002,,,Incidence rate,,Acquaintance violence,,55-64,,Male
14.03076645,13.99429256,362,Quarter,2017 Q1,E12000008,,,Incidence rate,,Acquaintance violence,,55-64,,Male
7.577080502,5.668417422999999,303,Quarter,2017 Q1,E12000009,,,Incidence rate,,Acquaintance violence,,55-64,,Male
5.571627017000001,4.165600618,216,Quarter,2017 Q1,W92000004,,,Incidence rate,,Acquaintance violence,,55-64,,Male
1.952615891,1.955498126,239,Quarter,2017 Q1,E12000005,,,Incidence rate,,Acquaintance violence,,55-64,,Male
0.0,0.0,277,Quarter,2017 Q1,E12000003,,,Incidence rate,,Acquaintance violence,,55-64,,Male
9.440759252000001,6.686016539,241,Quarter,2017 Q1,E12000004,,,Incidence rate,,Acquaintance violence,,65-74,,Male
1.629231136,1.6254628430000002,319,Quarter,2017 Q1,E12000006,,,Incidence rate,,Acquaintance violence,,65-74,,Male
4.466378485,1.353042914,2488,Quarter,2017 Q1,E92000001,,,Incidence rate,,Acquaintance violence,,65-74,,Male
0.0,0.0,217,Quarter,2017 Q1,E12000007,,,Incidence rate,,Acquaintance violence,,65-74,,Male
0.0,0.0,183,Quarter,2017 Q1,E12000001,,,Incidence rate,,Acquaintance violence,,65-74,,Male
4.383267737,3.1858419060000003,329,Quarter,2017 Q1,E12000002,,,Incidence rate,,Acquaintance violence,,65-74,,Male
1.648613268,1.644396944,332,Quarter,2017 Q1,E12000008,,,Incidence rate,,Acquaintance violence,,65-74,,Male
14.16189463,7.536353937999999,345,Quarter,2017 Q1,E12000009,,,Incidence rate,,Acquaintance violence,,65-74,,Male
0.0,0.0,220,Quarter,2017 Q1,W92000004,,,Incidence rate,,Acquaintance violence,,65-74,,Male
3.556419398,2.650446305,251,Quarter,2017 Q1,E12000005,,,Incidence rate,,Acquaintance violence,,65-74,,Male
3.552665691,3.548946727,271,Quarter,2017 Q1,E12000003,,,Incidence rate,,Acquaintance violence,,65-74,,Male
0.0,0.0,165,Quarter,2017 Q1,E12000004,,,Incidence rate,,Acquaintance violence,,75+,,Male
7.653203379,7.641137887,209,Quarter,2017 Q1,E12000006,,,Incidence rate,,Acquaintance violence,,75+,,Male
1.269895443,0.94342589,1736,Quarter,2017 Q1,E92000001,,,Incidence rate,,Acquaintance violence,,75+,,Male
0.0,0.0,160,Quarter,2017 Q1,E12000007,,,Incidence rate,,Acquaintance violence,,75+,,Male
0.0,0.0,106,Quarter,2017 Q1,E12000001,,,Incidence rate,,Acquaintance violence,,75+,,Male
0.0,0.0,223,Quarter,2017 Q1,E12000002,,,Incidence rate,,Acquaintance violence,,75+,,Male
2.185381973,2.168590202,291,Quarter,2017 Q1,E12000008,,,Incidence rate,,Acquaintance violence,,75+,,Male
0.0,0.0,231,Quarter,2017 Q1,E12000009,,,Incidence rate,,Acquaintance violence,,75+,,Male
0.0,0.0,163,Quarter,2017 Q1,W92000004,,,Incidence rate,,Acquaintance violence,,75+,,Male
0.0,0.0,187,Quarter,2017 Q1,E12000005,,,Incidence rate,,Acquaintance violence,,75+,,Male
0.0,0.0,164,Quarter,2017 Q1,E12000003,,,Incidence rate,,Acquaintance violence,,75+,,Male
13.05378841,6.897794811,276,Quarter,2017 Q1,E12000004,,,Incidence rate,,Common assault with injury,,16-24,,All adults
14.343272699999998,7.848066748,257,Quarter,2017 Q1,E12000006,,,Incidence rate,,Common assault with injury,,16-24,,All adults
15.3932288,3.73112595,2418,Quarter,2017 Q1,E92000001,,,Incidence rate,,Common assault with injury,,16-24,,All adults
8.756702195,6.333745277,324,Quarter,2017 Q1,E12000007,,,Incidence rate,,Common assault with injury,,16-24,,All adults
7.4222145789999985,5.35277711,170,Quarter,2017 Q1,E12000001,,,Incidence rate,,Common assault with injury,,16-24,,All adults
13.98093244,9.392418689,276,Quarter,2017 Q1,E12000002,,,Incidence rate,,Common assault with injury,,16-24,,All adults
30.41772565,14.73950487,329,Quarter,2017 Q1,E12000008,,,Incidence rate,,Common assault with injury,,16-24,,All adults
4.329811674,4.315569402,229,Quarter,2017 Q1,E12000009,,,Incidence rate,,Common assault with injury,,16-24,,All adults
36.51512974,22.01668799,170,Quarter,2017 Q1,W92000004,,,Incidence rate,,Common assault with injury,,16-24,,All adults
31.76066611,17.09649264,295,Quarter,2017 Q1,E12000005,,,Incidence rate,,Common assault with injury,,16-24,,All adults
0.0,0.0,262,Quarter,2017 Q1,E12000003,,,Incidence rate,,Common assault with injury,,16-24,,All adults
6.356807444,1.708406224,3227,Quarter,2017 Q1,E12000004,,,Incidence rate,,Common assault with injury,,16+,,All adults
8.779786364,2.58919155,4091,Quarter,2017 Q1,E12000006,,,Incidence rate,,Common assault with injury,,16+,,All adults
6.016842007,0.7097033,32742,Quarter,2017 Q1,E92000001,,,Incidence rate,,Common assault with injury,,16+,,All adults
2.885061472,1.100101561,4139,Quarter,2017 Q1,E12000007,,,Incidence rate,,Common assault with injury,,16+,,All adults
1.997099668,0.876485325,2059,Quarter,2017 Q1,E12000001,,,Incidence rate,,Common assault with injury,,16+,,All adults
5.96884614,1.7571230619999998,4278,Quarter,2017 Q1,E12000002,,,Incidence rate,,Common assault with injury,,16+,,All adults
8.026060784,2.467942541,4683,Quarter,2017 Q1,E12000008,,,Incidence rate,,Common assault with injury,,16+,,All adults
5.519669242999999,1.683951631,3769,Quarter,2017 Q1,E12000009,,,Incidence rate,,Common assault with injury,,16+,,All adults
10.32042606,3.275031823,2678,Quarter,2017 Q1,W92000004,,,Incidence rate,,Common assault with injury,,16+,,All adults
9.559451555,3.238025878,3232,Quarter,2017 Q1,E12000005,,,Incidence rate,,Common assault with injury,,16+,,All adults
3.067285715,0.947210892,3264,Quarter,2017 Q1,E12000003,,,Incidence rate,,Common assault with injury,,16+,,All adults
2.740322298,2.740986595,493,Quarter,2017 Q1,E12000004,,,Incidence rate,,Common assault with injury,,25-34,,All adults
11.73740744,6.782463235,627,Quarter,2017 Q1,E12000006,,,Incidence rate,,Common assault with injury,,25-34,,All adults
7.071735174,1.625487955,4958,Quarter,2017 Q1,E92000001,,,Incidence rate,,Common assault with injury,,25-34,,All adults
1.7161036719999998,0.993751069,841,Quarter,2017 Q1,E12000007,,,Incidence rate,,Common assault with injury,,25-34,,All adults
1.137632842,1.13946902,306,Quarter,2017 Q1,E12000001,,,Incidence rate,,Common assault with injury,,25-34,,All adults
13.38021543,6.67750825,616,Quarter,2017 Q1,E12000002,,,Incidence rate,,Common assault with injury,,25-34,,All adults
8.481204773,4.361792176,657,Quarter,2017 Q1,E12000008,,,Incidence rate,,Common assault with injury,,25-34,,All adults
11.86362342,7.706190659,481,Quarter,2017 Q1,E12000009,,,Incidence rate,,Common assault with injury,,25-34,,All adults
7.528901486,4.181309286,351,Quarter,2017 Q1,W92000004,,,Incidence rate,,Common assault with injury,,25-34,,All adults
7.012756831,5.897005775,488,Quarter,2017 Q1,E12000005,,,Incidence rate,,Common assault with injury,,25-34,,All adults
5.569120473,3.30564894,449,Quarter,2017 Q1,E12000003,,,Incidence rate,,Common assault with injury,,25-34,,All adults
17.65556914,6.652539402,487,Quarter,2017 Q1,E12000004,,,Incidence rate,,Common assault with injury,,35-44,,All adults
8.711511489,6.332792807000001,718,Quarter,2017 Q1,E12000006,,,Incidence rate,,Common assault with injury,,35-44,,All adults
5.456177978,1.3792930490000002,5449,Quarter,2017 Q1,E92000001,,,Incidence rate,,Common assault with injury,,35-44,,All adults
5.525360052000001,2.977468897,928,Quarter,2017 Q1,E12000007,,,Incidence rate,,Common assault with injury,,35-44,,All adults
0.0,0.0,292,Quarter,2017 Q1,E12000001,,,Incidence rate,,Common assault with injury,,35-44,,All adults
1.641646194,1.642958237,655,Quarter,2017 Q1,E12000002,,,Incidence rate,,Common assault with injury,,35-44,,All adults
3.962519835,2.893699926,794,Quarter,2017 Q1,E12000008,,,Incidence rate,,Common assault with injury,,35-44,,All adults
0.722889177,0.722116317,556,Quarter,2017 Q1,E12000009,,,Incidence rate,,Common assault with injury,,35-44,,All adults
12.58058805,9.569923085,367,Quarter,2017 Q1,W92000004,,,Incidence rate,,Common assault with injury,,35-44,,All adults
7.506805846000002,6.458139716,506,Quarter,2017 Q1,E12000005,,,Incidence rate,,Common assault with injury,,35-44,,All adults
3.764569927,2.647927296,513,Quarter,2017 Q1,E12000003,,,Incidence rate,,Common assault with injury,,35-44,,All adults
3.150906487,3.161752028,591,Quarter,2017 Q1,E12000004,,,Incidence rate,,Common assault with injury,,45-54,,All adults
18.92341884,10.86482481,696,Quarter,2017 Q1,E12000006,,,Incidence rate,,Common assault with injury,,45-54,,All adults
8.250110904,1.980612567,5752,Quarter,2017 Q1,E92000001,,,Incidence rate,,Common assault with injury,,45-54,,All adults
0.799525184,0.799873583,725,Quarter,2017 Q1,E12000007,,,Incidence rate,,Common assault with injury,,45-54,,All adults
3.8743214,2.865880832,326,Quarter,2017 Q1,E12000001,,,Incidence rate,,Common assault with injury,,45-54,,All adults
8.582724286,4.420379797,781,Quarter,2017 Q1,E12000002,,,Incidence rate,,Common assault with injury,,45-54,,All adults
8.35548636,6.708921846,875,Quarter,2017 Q1,E12000008,,,Incidence rate,,Common assault with injury,,45-54,,All adults
10.63101163,4.827482311,685,Quarter,2017 Q1,E12000009,,,Incidence rate,,Common assault with injury,,45-54,,All adults
0.0,0.0,444,Quarter,2017 Q1,W92000004,,,Incidence rate,,Common assault with injury,,45-54,,All adults
11.12669506,5.510349147,520,Quarter,2017 Q1,E12000005,,,Incidence rate,,Common assault with injury,,45-54,,All adults
8.521695556000001,4.030656659,553,Quarter,2017 Q1,E12000003,,,Incidence rate,,Common assault with injury,,45-54,,All adults
4.180718582,4.179892154,499,Quarter,2017 Q1,E12000004,,,Incidence rate,,Common assault with injury,,55-64,,All adults
1.185498017,1.183366534,643,Quarter,2017 Q1,E12000006,,,Incidence rate,,Common assault with injury,,55-64,,All adults
1.924988741,0.70581734,5181,Quarter,2017 Q1,E92000001,,,Incidence rate,,Common assault with injury,,55-64,,All adults
0.0,0.0,550,Quarter,2017 Q1,E12000007,,,Incidence rate,,Common assault with injury,,55-64,,All adults
0.0,0.0,323,Quarter,2017 Q1,E12000001,,,Incidence rate,,Common assault with injury,,55-64,,All adults
1.254766071,1.258509683,742,Quarter,2017 Q1,E12000002,,,Incidence rate,,Common assault with injury,,55-64,,All adults
2.770821612,2.22147536,757,Quarter,2017 Q1,E12000008,,,Incidence rate,,Common assault with injury,,55-64,,All adults
5.369327242000001,3.805410228,633,Quarter,2017 Q1,E12000009,,,Incidence rate,,Common assault with injury,,55-64,,All adults
18.64275319,9.251750288,483,Quarter,2017 Q1,W92000004,,,Incidence rate,,Common assault with injury,,55-64,,All adults
1.177329335,1.177091168,489,Quarter,2017 Q1,E12000005,,,Incidence rate,,Common assault with injury,,55-64,,All adults
1.06862428,1.066754138,545,Quarter,2017 Q1,E12000003,,,Incidence rate,,Common assault with injury,,55-64,,All adults
2.199227816,2.197879491,530,Quarter,2017 Q1,E12000004,,,Incidence rate,,Common assault with injury,,65-74,,All adults
1.706640788,1.701688125,665,Quarter,2017 Q1,E12000006,,,Incidence rate,,Common assault with injury,,65-74,,All adults
1.18716351,0.463298973,5108,Quarter,2017 Q1,E92000001,,,Incidence rate,,Common assault with injury,,65-74,,All adults
0.0,0.0,420,Quarter,2017 Q1,E12000007,,,Incidence rate,,Common assault with injury,,65-74,,All adults
1.176431548,1.176529266,366,Quarter,2017 Q1,E12000001,,,Incidence rate,,Common assault with injury,,65-74,,All adults
1.181599524,1.181955571,704,Quarter,2017 Q1,E12000002,,,Incidence rate,,Common assault with injury,,65-74,,All adults
0.87541182,0.874032149,684,Quarter,2017 Q1,E12000008,,,Incidence rate,,Common assault with injury,,65-74,,All adults
2.69776516,2.180548837,684,Quarter,2017 Q1,E12000009,,,Incidence rate,,Common assault with injury,,65-74,,All adults
1.887226889,1.886003358,484,Quarter,2017 Q1,W92000004,,,Incidence rate,,Common assault with injury,,65-74,,All adults
0.584175141,0.583384994,524,Quarter,2017 Q1,E12000005,,,Incidence rate,,Common assault with injury,,65-74,,All adults
0.0,0.0,531,Quarter,2017 Q1,E12000003,,,Incidence rate,,Common assault with injury,,65-74,,All adults
0.0,0.0,351,Quarter,2017 Q1,E12000004,,,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,485,Quarter,2017 Q1,E12000006,,,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,3876,Quarter,2017 Q1,E92000001,,,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,351,Quarter,2017 Q1,E12000007,,,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,276,Quarter,2017 Q1,E12000001,,,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,504,Quarter,2017 Q1,E12000002,,,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,587,Quarter,2017 Q1,E12000008,,,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,501,Quarter,2017 Q1,E12000009,,,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,379,Quarter,2017 Q1,W92000004,,,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,410,Quarter,2017 Q1,E12000005,,,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,411,Quarter,2017 Q1,E12000003,,,Incidence rate,,Common assault with injury,,75+,,All adults
2.8747807080000003,2.86510599,145,Quarter,2017 Q1,E12000004,,,Incidence rate,,Common assault with injury,,16-24,,Female
12.74040401,10.68227684,136,Quarter,2017 Q1,E12000006,,,Incidence rate,,Common assault with injury,,16-24,,Female
5.69628279,2.066490424,1267,Quarter,2017 Q1,E92000001,,,Incidence rate,,Common assault with injury,,16-24,,Female
0.0,0.0,173,Quarter,2017 Q1,E12000007,,,Incidence rate,,Common assault with injury,,16-24,,Female
6.566862345,6.586000945,97,Quarter,2017 Q1,E12000001,,,Incidence rate,,Common assault with injury,,16-24,,Female
0.0,0.0,142,Quarter,2017 Q1,E12000002,,,Incidence rate,,Common assault with injury,,16-24,,Female
15.07906852,8.846388804,162,Quarter,2017 Q1,E12000008,,,Incidence rate,,Common assault with injury,,16-24,,Female
8.426335195,8.401091101,124,Quarter,2017 Q1,E12000009,,,Incidence rate,,Common assault with injury,,16-24,,Female
27.25064377,23.25468361,96,Quarter,2017 Q1,W92000004,,,Incidence rate,,Common assault with injury,,16-24,,Female
5.929670163,5.9226633920000005,148,Quarter,2017 Q1,E12000005,,,Incidence rate,,Common assault with injury,,16-24,,Female
0.0,0.0,140,Quarter,2017 Q1,E12000003,,,Incidence rate,,Common assault with injury,,16-24,,Female
4.481347878,1.930552163,1769,Quarter,2017 Q1,E12000004,,,Incidence rate,,Common assault with injury,,16+,,Female
5.717928157,2.642290926,2250,Quarter,2017 Q1,E12000006,,,Incidence rate,,Common assault with injury,,16+,,Female
4.525210044,0.7818252940000001,17487,Quarter,2017 Q1,E92000001,,,Incidence rate,,Common assault with injury,,16+,,Female
2.270151209,1.164271741,2152,Quarter,2017 Q1,E12000007,,,Incidence rate,,Common assault with injury,,16+,,Female
1.946865742,1.080916464,1144,Quarter,2017 Q1,E12000001,,,Incidence rate,,Common assault with injury,,16+,,Female
5.565729588,2.462298454,2260,Quarter,2017 Q1,E12000002,,,Incidence rate,,Common assault with injury,,16+,,Female
6.687027885,2.953631128,2437,Quarter,2017 Q1,E12000008,,,Incidence rate,,Common assault with injury,,16+,,Female
3.571577421,1.665441037,1992,Quarter,2017 Q1,E12000009,,,Incidence rate,,Common assault with injury,,16+,,Female
13.26510447,4.662166141,1496,Quarter,2017 Q1,W92000004,,,Incidence rate,,Common assault with injury,,16+,,Female
5.446811962999999,2.889017711,1694,Quarter,2017 Q1,E12000005,,,Incidence rate,,Common assault with injury,,16+,,Female
3.277288739,1.429923382,1789,Quarter,2017 Q1,E12000003,,,Incidence rate,,Common assault with injury,,16+,,Female
0.0,0.0,291,Quarter,2017 Q1,E12000004,,,Incidence rate,,Common assault with injury,,25-34,,Female
18.1939871,12.31857627,374,Quarter,2017 Q1,E12000006,,,Incidence rate,,Common assault with injury,,25-34,,Female
7.426582452999999,2.48887943,2840,Quarter,2017 Q1,E92000001,,,Incidence rate,,Common assault with injury,,25-34,,Female
2.3380089180000003,1.662779861,464,Quarter,2017 Q1,E12000007,,,Incidence rate,,Common assault with injury,,25-34,,Female
2.11111173,2.11525703,190,Quarter,2017 Q1,E12000001,,,Incidence rate,,Common assault with injury,,25-34,,Female
20.1139185,12.31954765,347,Quarter,2017 Q1,E12000002,,,Incidence rate,,Common assault with injury,,25-34,,Female
3.301659716,3.315010457,343,Quarter,2017 Q1,E12000008,,,Incidence rate,,Common assault with injury,,25-34,,Female
0.0,0.0,282,Quarter,2017 Q1,E12000009,,,Incidence rate,,Common assault with injury,,25-34,,Female
4.673009729,4.675038066,204,Quarter,2017 Q1,W92000004,,,Incidence rate,,Common assault with injury,,25-34,,Female
12.11614537,12.12591173,263,Quarter,2017 Q1,E12000005,,,Incidence rate,,Common assault with injury,,25-34,,Female
6.943261515,5.044167625,286,Quarter,2017 Q1,E12000003,,,Incidence rate,,Common assault with injury,,25-34,,Female
20.92036997,10.58316315,265,Quarter,2017 Q1,E12000004,,,Incidence rate,,Common assault with injury,,35-44,,Female
0.0,0.0,383,Quarter,2017 Q1,E12000006,,,Incidence rate,,Common assault with injury,,35-44,,Female
5.937737583,2.040805775,2925,Quarter,2017 Q1,E92000001,,,Incidence rate,,Common assault with injury,,35-44,,Female
8.239222932999999,5.227648714,501,Quarter,2017 Q1,E12000007,,,Incidence rate,,Common assault with injury,,35-44,,Female
0.0,0.0,157,Quarter,2017 Q1,E12000001,,,Incidence rate,,Common assault with injury,,35-44,,Female
3.407391623,3.4099412000000004,347,Quarter,2017 Q1,E12000002,,,Incidence rate,,Common assault with injury,,35-44,,Female
5.175789275,5.185752135,408,Quarter,2017 Q1,E12000008,,,Incidence rate,,Common assault with injury,,35-44,,Female
0.0,0.0,287,Quarter,2017 Q1,E12000009,,,Incidence rate,,Common assault with injury,,35-44,,Female
25.22338609,19.08230713,203,Quarter,2017 Q1,W92000004,,,Incidence rate,,Common assault with injury,,35-44,,Female
14.3042973,12.27441375,279,Quarter,2017 Q1,E12000005,,,Incidence rate,,Common assault with injury,,35-44,,Female
0.0,0.0,298,Quarter,2017 Q1,E12000003,,,Incidence rate,,Common assault with injury,,35-44,,Female
6.122009651,6.163025853,314,Quarter,2017 Q1,E12000004,,,Incidence rate,,Common assault with injury,,45-54,,Female
5.080241946,3.236448901,383,Quarter,2017 Q1,E12000006,,,Incidence rate,,Common assault with injury,,45-54,,Female
7.137182267999999,2.727116557,3018,Quarter,2017 Q1,E92000001,,,Incidence rate,,Common assault with injury,,45-54,,Female
0.0,0.0,377,Quarter,2017 Q1,E12000007,,,Incidence rate,,Common assault with injury,,45-54,,Female
2.470898202,2.492200582,166,Quarter,2017 Q1,E12000001,,,Incidence rate,,Common assault with injury,,45-54,,Female
10.72776607,8.040646748,389,Quarter,2017 Q1,E12000002,,,Incidence rate,,Common assault with injury,,45-54,,Female
13.42816685,12.40029777,481,Quarter,2017 Q1,E12000008,,,Incidence rate,,Common assault with injury,,45-54,,Female
9.561039714,5.771868604,360,Quarter,2017 Q1,E12000009,,,Incidence rate,,Common assault with injury,,45-54,,Female
0.0,0.0,246,Quarter,2017 Q1,W92000004,,,Incidence rate,,Common assault with injury,,45-54,,Female
0.0,0.0,258,Quarter,2017 Q1,E12000005,,,Incidence rate,,Common assault with injury,,45-54,,Female
10.99034494,6.731566517,290,Quarter,2017 Q1,E12000003,,,Incidence rate,,Common assault with injury,,45-54,,Female
