V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Marital status_codelist,Marital status,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
3.839759877,1.556969755,3129,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,25-34,,All adults
3.045697505,1.959377774,1793,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,25-34,,All adults
12.90216914,3.352803158,2166,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,25-34,,All adults
8.585587543,8.568078284,110,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,25-34,,All adults
12.75022507,3.485386747,1984,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,25-34,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,25-34,,All adults
4.126580513,2.034191212,791,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,35-44,,All adults
0,0,320,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,35-44,,All adults
2.958540217,1.114659699,3909,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,35-44,,All adults
2.667464047,1.298376196,3118,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,35-44,,All adults
15.05951096,4.693809494,1879,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,35-44,,All adults
26.49649947,16.85524908,230,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,35-44,,All adults
16.36287993,5.825501084,1311,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,35-44,,All adults
0,0,18,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,35-44,,All adults
4.48861409,2.601762997,675,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,45-54,,All adults
12.71973702,6.434931371,752,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,45-54,,All adults
6.205710379,2.250089302,3820,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,45-54,,All adults
6.5503412,2.651787515,3145,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,45-54,,All adults
12.44218279,3.415435339,2350,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,45-54,,All adults
20.74079035,11.10346557,320,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,45-54,,All adults
9.488541941,4.233791545,1191,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,45-54,,All adults
20.78098241,20.54126795,87,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,45-54,,All adults
4.699239241,3.571719346,355,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,55-64,,All adults
7.115989684,3.674660101,949,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,55-64,,All adults
2.15179519,0.926466329,3415,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,55-64,,All adults
1.865799834,0.951836275,3060,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,55-64,,All adults
5.143010257,2.05652901,2231,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,55-64,,All adults
4.186420445,4.182961117,222,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,55-64,,All adults
5.691349066,4.19226306,692,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,55-64,,All adults
0,0,368,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,55-64,,All adults
5.22798277,5.219615163,172,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,65-74,,All adults
4.205432338,2.234950196,813,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,65-74,,All adults
0.897723133,0.521860589,3209,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,65-74,,All adults
0.6613873,0.470917448,3037,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,65-74,,All adults
2.038137998,0.886869604,2362,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,65-74,,All adults
0,0,140,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,65-74,,All adults
2.142475291,2.143893209,452,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,65-74,,All adults
0.485911364,0.486203875,957,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,65-74,,All adults
0,0,54,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,75+,,All adults
0,0,315,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,75+,,All adults
0,0,1692,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,75+,,All adults
0,0,1638,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,75+,,All adults
0,0,2554,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,75+,,All adults
0,0,46,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,75+,,All adults
0,0,221,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,75+,,All adults
0,0,1972,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,75+,,All adults
10.32993464,7.302782701,230,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,16-24,,Female
8.374156379,5.924772971,275,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,16-24,,Female
0,0,45,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,16-24,,Female
6.477515527,2.521719971,1088,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,16-24,,Female
5.352078638,2.259611179,1082,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,16-24,,Female
3.15377244,1.375517039,1928,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,16+,,Female
8.743697916,3.429308138,2012,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,16+,,Female
3.379863067,0.946322204,9756,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,16+,,Female
3.435579241,1.131685714,7828,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,16+,,Female
7.420598062,1.33141608,9163,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,16+,,Female
17.64821511,7.712772634,659,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,16+,,Female
8.229358365,1.952103738,4028,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,16+,,Female
1.604653916,1.134278212,2464,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,16+,,Female
1.459579158,1.457393896,734,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,25-34,,Female
0,0,57,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,25-34,,Female
2.467780273,1.96975162,1797,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,25-34,,Female
3.142606444,3.143916823,1063,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,25-34,,Female
16.9959629,5.980371607,1243,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,25-34,,Female
13.03423094,12.96098926,86,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,25-34,,Female
16.54991809,6.36235051,1096,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,25-34,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,25-34,,Female
2.220854153,2.220390843,379,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,35-44,,Female
0,0,228,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,35-44,,Female
3.922515566,2.089468623,1984,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,35-44,,Female
4.308293182,2.512031715,1605,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,35-44,,Female
14.95361686,5.638713405,1127,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,35-44,,Female
34.05923425,21.63615666,172,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,35-44,,Female
14.42261704,6.719594595,713,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,35-44,,Female
0,0,14,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,35-44,,Female
0,0,313,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,45-54,,Female
15.15130679,9.255595292,488,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,45-54,,Female
5.458801427,3.237271241,1908,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,45-54,,Female
6.431629186,3.813409011,1595,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,45-54,,Female
9.96482528,4.120185398,1341,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,45-54,,Female
16.37733983,13.00783822,198,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,45-54,,Female
1.477696229,1.056633282,583,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,45-54,,Female
26.51822782,26.1046184,72,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,45-54,,Female
3.05057926,3.053305817,177,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,55-64,,Female
9.769338966,5.709639374,565,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,55-64,,Female
3.756632244,1.785801763,1697,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,55-64,,Female
3.83231903,1.95477094,1520,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,55-64,,Female
4.96554532,2.593524756,1241,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,55-64,,Female
7.573412124,7.557165372,118,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,55-64,,Female
0,0,299,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,55-64,,Female
0,0,259,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,55-64,,Female
12.16197408,12.121552,71,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,65-74,,Female
1.07571376,1.076172518,481,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,65-74,,Female
0.575881085,0.575304228,1450,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,1379,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,65-74,,Female
1.014412738,0.747811565,1419,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,64,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,65-74,,Female
5.150557153,5.157008621,170,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,704,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,192,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,645,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,621,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,1704,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,16,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,85,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,1411,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,125,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,16-24,,Male
0,0,145,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,16-24,,Male
0,0,20,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,16-24,,Male
28.25526725,7.535029838,1078,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,16-24,,Male
28.31992708,7.552197235,1072,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,16-24,,Male
6.320551317,2.119482093,1810,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,16+,,Male
5.290679001,2.390545517,1209,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,16+,,Male
3.023393061,0.796454628,9838,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,16+,,Male
2.192859475,0.856401893,8028,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,16+,,Male
15.86690651,2.964785328,6545,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,16+,,Male
8.72730422,6.238095449,415,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,16+,,Male
19.52479184,3.860010028,3977,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,16+,,Male
0.500802528,0.501069141,944,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,16+,,Male
8.239865206,4.794054912,602,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,25-34,,Male
0,0,10,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,25-34,,Male
5.345799678,2.458864609,1332,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,25-34,,Male
2.928751362,2.074255821,730,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,25-34,,Male
9.374423619,3.531646817,923,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,25-34,,Male
0,0,24,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,25-34,,Male
9.661985977,3.639379009,888,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,25-34,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,25-34,,Male
5.680252366,3.291745282,412,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,35-44,,Male
0,0,92,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,35-44,,Male
2.051487571,0.919244215,1925,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,35-44,,Male
1.067610698,0.756021244,1513,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,35-44,,Male
15.19765097,7.91449405,752,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,35-44,,Male
0,0,58,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,35-44,,Male
18.33058462,9.548151133,598,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Common assault with injury,,35-44,,Male
7.993369248,4.631434224,362,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Common assault with injury,,45-54,,Male
8.307499504,6.799387758,264,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Common assault with injury,,45-54,,Male
6.907835091,3.129075223,1912,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Common assault with injury,,45-54,,Male
6.666143913,3.682080173,1550,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Common assault with injury,,45-54,,Male
15.75842658,5.764674391,1009,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Common assault with injury,,45-54,,Male
28.90464767,20.47107999,122,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Common assault with injury,,45-54,,Male
17.20439997,8.231502434,608,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Common assault with injury,,45-54,,Male
