V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Number of evening visits to a bar in the last month_codelist,Number of evening visits to a bar in the last month,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
9.185301513999999,2.94604011,1466,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,65-74,,Male
15.51916486,10.02799935,582,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault,,65-74,,Male
4.711135673999999,3.3346733530000003,277,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault,,75+,,Male
2.21439064,1.336763378,1390,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,75+,,Male
0.0,0.0,232,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault,,75+,,Male
18.84918326,7.37560091,819,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,16-24,,All adults
21.52120709,5.571609886,1045,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,16-24,,All adults
41.14636681,13.24167557,722,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,16-24,,All adults
14.23129617,2.007761996,10366,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,16+,,All adults
10.85466627,1.233659948,18467,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,16+,,All adults
22.23844827,3.475925695,6566,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,16+,,All adults
17.15365609,4.3963583439999985,1882,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,25-34,,All adults
12.74361396,2.98931138,2251,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,25-34,,All adults
25.93389635,7.777777335,1173,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,25-34,,All adults
10.81440796,3.209305852,2057,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,35-44,,All adults
18.37217897,4.118939059,2740,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,35-44,,All adults
11.86628717,5.467888699,1016,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,35-44,,All adults
21.78638996,5.611956452,2099,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,45-54,,All adults
15.98311227,4.486709298,2808,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,45-54,,All adults
17.27465776,4.918204598,1285,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,45-54,,All adults
9.739228677,5.102667693,1624,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,55-64,,All adults
4.162424306,1.206469717,2864,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,55-64,,All adults
21.16265627,7.60883641,1176,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,55-64,,All adults
3.953665924,2.698868685,1341,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,65-74,,All adults
4.410716295,1.321451274,3374,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,65-74,,All adults
10.68647003,6.647874833,869,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,65-74,,All adults
3.519025,2.035759838,544,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,75+,,All adults
1.384028575,0.64546844,3385,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,75+,,All adults
0.0,0.0,325,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,75+,,All adults
16.02881019,11.26778886,453,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,16-24,,Female
14.20153388,6.09208214,572,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,16-24,,Female
6.182987442999999,3.705161325,337,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,16-24,,Female
11.62091133,2.587794715,5579,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,16+,,Female
8.78652071,1.401917843,10735,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,16+,,Female
9.234639711,2.374291191,2660,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,16+,,Female
14.390163,6.04472699,1065,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,25-34,,Female
12.91730707,3.297074336,1466,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,25-34,,Female
9.393561695,5.103608635,513,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,25-34,,Female
5.108492352,2.588881741,1125,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,35-44,,Female
15.12853253,3.961239055,1587,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,35-44,,Female
7.775768482,5.647260022999999,415,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,35-44,,Female
19.02658952,6.532538575,1154,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,45-54,,Female
14.31811938,6.570735233,1557,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,45-54,,Female
7.403406061,4.971425936,551,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,45-54,,Female
7.544437657,5.443143442,830,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,55-64,,Female
3.938632062,1.541594029,1650,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,55-64,,Female
23.18096437,10.88811226,464,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,55-64,,Female
6.239691586,5.180418215,685,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,65-74,,Female
2.917228627,1.517355786,1908,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,65-74,,Female
2.467876668,2.469379643,287,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,65-74,,Female
2.341984868,2.342023257,267,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,75+,,Female
0.828219209,0.598059047,1995,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,75+,,Female
0.0,0.0,93,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,75+,,Female
21.85651371,9.4102935,366,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,16-24,,Male
29.16557663,9.455509255,473,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,16-24,,Male
67.70751877,23.04684466,385,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,16-24,,Male
16.97027959,3.024489122,4787,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,16+,,Male
13.4407678,2.114325132,7732,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,16+,,Male
30.72943209,5.549140717,3906,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,16+,,Male
19.9291082,6.440994162000001,817,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,25-34,,Male
12.51739643,5.4281447620000005,785,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,25-34,,Male
36.32057333,12.25435766,660,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,25-34,,Male
16.95385648,5.565596397,932,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,35-44,,Male
22.16525158,7.65482995,1153,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,35-44,,Male
14.40097309,8.140457248999999,601,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,35-44,,Male
24.87396648,9.371847652000001,945,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,45-54,,Male
17.865278,5.9995191860000014,1251,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,45-54,,Male
24.55175216,7.729692991,734,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,45-54,,Male
11.90535397,8.593059411,794,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,55-64,,Male
4.452533545,1.917297538,1214,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,55-64,,Male
19.88591147,10.42354297,712,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,55-64,,Male
1.579059508,1.118805398,656,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,65-74,,Male
6.377601169,2.184730353,1466,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,65-74,,Male
14.95364135,10.01210886,582,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,65-74,,Male
4.711135673999999,3.3346733530000003,277,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Common assault with no injury,,75+,,Male
2.21439064,1.336763378,1390,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,75+,,Male
0.0,0.0,232,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Common assault with no injury,,75+,,Male
3.740019885,2.183598805,819,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,16-24,,All adults
17.75935968,7.457070821,1045,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,16-24,,All adults
6.401103861,4.169043201,722,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,16-24,,All adults
4.87147681,1.11689939,10366,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,16+,,All adults
6.180932977,1.179399569,18467,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,16+,,All adults
3.80048804,1.083903639,6566,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,16+,,All adults
7.437194161,2.784059328,1882,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,25-34,,All adults
8.163219869,2.359262078,2251,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,25-34,,All adults
3.972516824,1.968645893,1173,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,25-34,,All adults
4.628646375,1.848128747,2057,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,35-44,,All adults
4.516254816,2.070110612,2740,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,35-44,,All adults
3.398588965,1.88860841,1016,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,35-44,,All adults
8.384276266,4.099216983,2099,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,45-54,,All adults
12.03565331,4.378063439,2808,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,45-54,,All adults
4.6141002680000005,2.3187487,1285,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,45-54,,All adults
0.397748793,0.3977159220000001,1624,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,55-64,,All adults
2.322197561,1.420718464,2864,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,55-64,,All adults
2.611402376,2.146873747,1176,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,55-64,,All adults
3.07977055,2.6240412230000003,1341,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,65-74,,All adults
1.602724736,0.879721537,3374,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,65-74,,All adults
0.422229296,0.422365811,869,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,65-74,,All adults
0.0,0.0,544,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,75+,,All adults
0.0,0.0,3385,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,75+,,All adults
0.0,0.0,325,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,75+,,All adults
4.327042844,3.08765622,453,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,16-24,,Female
24.63095423,13.22908338,572,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,16-24,,Female
8.648858035,7.44638993,337,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,16-24,,Female
6.937203094,1.981119709,5579,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,16+,,Female
8.357503518,1.931974746,10735,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,16+,,Female
6.789448311,2.263308825,2660,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,16+,,Female
11.69426203,5.286732956,1065,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,25-34,,Female
13.07240706,4.03776305,1466,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,25-34,,Female
8.391171141000001,4.737566599,513,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,25-34,,Female
5.411111595,2.906475537,1125,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,35-44,,Female
5.958306509,3.147986538,1587,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,35-44,,Female
4.2015592060000015,3.078288292,415,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,35-44,,Female
11.99723692,7.061827267999999,1154,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,45-54,,Female
15.10247262,7.43501124,1557,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,45-54,,Female
8.358306515,4.864460781,551,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,45-54,,Female
0.0,0.0,830,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,55-64,,Female
4.113556581,2.514805626,1650,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,55-64,,Female
6.73956847,5.529496042000001,464,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,55-64,,Female
6.044655368,5.144751771,685,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,65-74,,Female
2.206475698,1.421004134,1908,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,65-74,,Female
1.235445038,1.237432345,287,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,65-74,,Female
0.0,0.0,267,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,75+,,Female
0.0,0.0,1995,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,75+,,Female
0.0,0.0,93,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,75+,,Female
3.114084245,3.102918126,366,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,16-24,,Male
10.5829453,6.418109639,473,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,16-24,,Male
4.6935189180000005,4.667522226,385,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,16-24,,Male
2.703984137,0.98241129,4787,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,16+,,Male
3.45925202,1.099431043,7732,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,16+,,Male
1.848812638,1.01259275,3906,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,16+,,Male
3.161703838,1.729482358,817,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Domestic violence,,25-34,,Male
1.769505018,1.296096542,785,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Domestic violence,,25-34,,Male
1.197776406,1.197707942,660,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Domestic violence,,25-34,,Male
