V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Output area classification_codelist,Output area classification,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
3.534208136,1.04473379,7601,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,16+,,All adults
9.726309791,2.312007844,6619,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,16+,,All adults
14.22964724,7.217238122,405,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,25-34,,All adults
0,0,345,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,25-34,,All adults
9.553674059,5.644765163,439,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,25-34,,All adults
12.90777223,5.521227859,1138,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,25-34,,All adults
2.905898211,1.586606634,931,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,25-34,,All adults
6.688334197,4.871920212,341,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,25-34,,All adults
3.167669372,3.162588776,655,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,25-34,,All adults
7.231059663,3.505434606,1055,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,25-34,,All adults
0.902336706,0.903897418,345,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,35-44,,All adults
3.562100752,3.563866149,275,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,35-44,,All adults
8.121728927,4.814396789,430,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,35-44,,All adults
7.769210301,3.441764823,1010,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,35-44,,All adults
5.098476203,2.933522172,857,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,35-44,,All adults
9.131984788,9.071519262,516,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,35-44,,All adults
5.72526373,3.379024865,1175,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,35-44,,All adults
4.444623756,2.404516676,1208,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,35-44,,All adults
4.96322165,2.643257394,416,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,45-54,,All adults
0,0,197,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,45-54,,All adults
2.059349351,2.060179709,306,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,45-54,,All adults
5.688338755,2.363924872,1237,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,45-54,,All adults
5.646633265,3.515400764,676,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,45-54,,All adults
6.24351543,3.6065878,845,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,45-54,,All adults
4.540062898,1.866636571,1336,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,45-54,,All adults
20.27007976,8.779673599,1183,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,45-54,,All adults
4.078375668,4.072789434,383,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,55-64,,All adults
0,0,115,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,55-64,,All adults
2.6692638,2.669978524,238,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,55-64,,All adults
1.724483861,1.725616361,1026,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,55-64,,All adults
2.937663717,2.933156081,564,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,55-64,,All adults
3.641266714,2.982289114,891,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,55-64,,All adults
1.667507551,1.038486309,1433,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,55-64,,All adults
5.454491782,2.677049767,1014,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,55-64,,All adults
2.36570463,2.364835696,404,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,65-74,,All adults
0,0,103,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,65-74,,All adults
0,0,156,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,65-74,,All adults
1.313735504,1.31141436,1079,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,65-74,,All adults
4.709945604,2.950767166,417,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,65-74,,All adults
0,0,993,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,65-74,,All adults
1.383890081,0.860474061,1452,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,65-74,,All adults
0.402769716,0.402969499,988,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,65-74,,All adults
0,0,295,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,75+,,All adults
0,0,89,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,75+,,All adults
0,0,114,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,75+,,All adults
0,0,795,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,75+,,All adults
0,0,351,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,75+,,All adults
0,0,693,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,75+,,All adults
0,0,1178,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,75+,,All adults
0,0,740,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,75+,,All adults
3.108228989,3.118148614,116,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,16-24,,Female
3.046399037,3.057583175,110,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,16-24,,Female
0,0,107,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,16-24,,Female
13.51891905,8.461294229,309,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,16-24,,Female
4.024705034,4.022187119,207,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,16-24,,Female
9.396738547,9.375393547,117,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,16-24,,Female
6.416882567,6.346725928,182,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,16-24,,Female
8.502097315,5.480640461,215,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,16-24,,Female
3.173512034,1.45369336,1291,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,16+,,Female
2.309234132,1.689165181,630,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,16+,,Female
6.449370974,3.288108118,995,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,16+,,Female
5.72785017,2.026429275,3848,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,16+,,Female
3.692665206,1.488402532,2202,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,16+,,Female
4.224639115,1.787821263,2393,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,16+,,Female
3.52559155,1.26058851,4043,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,16+,,Female
8.140176125,2.709646524,3581,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,16+,,Female
8.949950434,6.600644145,235,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,25-34,,Female
0,0,147,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,25-34,,Female
19.24707354,11.37984846,249,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,25-34,,Female
12.06210984,8.220980686,698,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,25-34,,Female
2.514246734,2.061662592,538,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,25-34,,Female
8.287996592,8.283006972,194,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,25-34,,Female
0,0,349,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,25-34,,Female
6.740240204,5.185464932,634,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,25-34,,Female
1.98975452,1.995592508,173,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,35-44,,Female
7.485709084,7.492397583,132,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,35-44,,Female
7.05266691,7.057970808,224,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,35-44,,Female
10.77329364,5.985657482,542,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,35-44,,Female
7.105894647,4.951329672,469,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,35-44,,Female
0,0,285,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,35-44,,Female
8.151938884,6.221171193,642,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,35-44,,Female
5.54526461,4.325860702,661,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,35-44,,Female
5.305765509,3.881405769,205,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,45-54,,Female
0,0,79,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,45-54,,Female
0,0,176,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,45-54,,Female
0,0,694,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,45-54,,Female
0,0,308,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,45-54,,Female
6.76958901,4.478383716,455,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,45-54,,Female
4.869843387,2.604920314,720,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,45-54,,Female
23.83043412,12.92080039,627,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,45-54,,Female
0,0,196,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,55-64,,Female
0,0,55,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,55-64,,Female
0,0,100,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,55-64,,Female
3.341498443,3.342972398,558,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,55-64,,Female
6.075597045,6.055959168,276,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,55-64,,Female
7.112151807,5.820182578,464,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,55-64,,Female
3.312703958,2.062044015,750,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,55-64,,Female
5.350612274,3.493165708,545,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,55-64,,Female
0,0,202,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,54,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,79,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,592,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,65-74,,Female
4.638895765,4.618483801,213,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,500,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,65-74,,Female
1.329908508,0.981746048,745,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,499,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,164,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,53,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,60,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,455,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,191,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,378,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,655,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,400,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,75+,,Female
29.68491744,17.98197573,85,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,16-24,,Male
0,0,117,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,16-24,,Male
43.69226503,30.34297672,85,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,16-24,,Male
21.92073064,12.39219993,219,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,16-24,,Male
13.47801211,8.655820574,203,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,16-24,,Male
55.74197185,43.46100798,110,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,16-24,,Male
13.88170245,13.88498034,190,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,16-24,,Male
43.61983328,21.88551492,216,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,16-24,,Male
10.0147978,3.596830009,1158,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,16+,,Male
0,0,721,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,16+,,Male
10.30008079,5.25986769,880,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,16+,,Male
8.836477271,2.385386349,2965,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,16+,,Male
5.71462504,2.035679872,2004,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,16+,,Male
9.904050607,5.539292939,2113,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,16+,,Male
3.543330167,1.695319485,3558,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,16+,,Male
11.42161928,3.724054373,3038,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,16+,,Male
19.81887533,13.04997585,170,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,25-34,,Male
0,0,198,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,25-34,,Male
0,0,190,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,25-34,,Male
13.79517293,7.309999718,440,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,25-34,,Male
3.304559948,2.417826184,393,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,25-34,,Male
5.060428537,5.067772241,147,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,25-34,,Male
6.035205813,6.014651712,306,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,25-34,,Male
7.82434009,4.642913958,421,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,25-34,,Male
0,0,172,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,35-44,,Male
0,0,143,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,35-44,,Male
9.130154982,6.603710433,206,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,35-44,,Male
4.749642388,3.369944389,468,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Common assault with injury,,35-44,,Male
2.93540198,2.936818665,388,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Common assault with injury,,35-44,,Male
18.95721895,18.92039551,231,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Common assault with injury,,35-44,,Male
3.150221091,2.243048802,533,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Common assault with injury,,35-44,,Male
3.307552226,2.069595922,547,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Common assault with injury,,35-44,,Male
4.665956232,3.609872779,211,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Common assault with injury,,45-54,,Male
0,0,118,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Common assault with injury,,45-54,,Male
4.966636293,4.967973285,130,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Common assault with injury,,45-54,,Male
