V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Occupation_codelist,Occupation,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
1.552128037,1.552266403,762,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault with injury,,35-44,,Female
9.523421824,3.926401704,1364,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault with injury,,35-44,,Female
4.022021741,4.018100693,138,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault with injury,,35-44,,Female
0,0,34,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault with injury,,35-44,,Female
8.435132522,4.856580439,791,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault with injury,,35-44,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault with injury,,45-54,,Female
3.419649783,2.065584714,926,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault with injury,,45-54,,Female
10.2865132,6.215115104,1217,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault with injury,,45-54,,Female
5.399150093,5.402992829,113,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault with injury,,45-54,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault with injury,,45-54,,Female
6.028998994,3.408574543,969,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault with injury,,45-54,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault with injury,,55-64,,Female
5.683983894,3.123965056,821,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault with injury,,55-64,,Female
7.20574973,3.611906505,950,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault with injury,,55-64,,Female
0,0,99,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault with injury,,55-64,,Female
0,0,22,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault with injury,,55-64,,Female
0.590608473,0.590813332,1048,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault with injury,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault with injury,,65-74,,Female
1.338102528,1.336939233,786,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault with injury,,65-74,,Female
0.474891864,0.47525195,807,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault with injury,,65-74,,Female
5.821415619,5.837969113,113,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,1153,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,695,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,535,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,165,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,19,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,942,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault with injury,,75+,,Female
25.32113243,10.77783922,469,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault with injury,,16-24,,Male
8.86182904,8.837915416,109,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault with injury,,16-24,,Male
15.62103268,11.31037316,191,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault with injury,,16-24,,Male
106.0639281,71.06673235,74,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault with injury,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault with injury,,16-24,,Male
19.96370558,8.396593273,377,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault with injury,,16-24,,Male
22.46588113,9.566050977,562,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault with injury,,16+,,Male
6.761963108,2.190214608,3445,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault with injury,,16+,,Male
4.068428057,1.215693884,6230,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault with injury,,16+,,Male
41.25560221,23.29243414,395,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault with injury,,16+,,Male
0,0,167,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault with injury,,16+,,Male
6.544852389,1.439110647,5638,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault with injury,,16+,,Male
0,0,64,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault with injury,,25-34,,Male
9.199312201,6.132002683,450,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault with injury,,25-34,,Male
1.261706978,0.892577605,919,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault with injury,,25-34,,Male
28.18084913,27.71961509,58,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault with injury,,25-34,,Male
0,0,17,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault with injury,,25-34,,Male
10.84171068,3.884818696,757,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault with injury,,25-34,,Male
0,0,12,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault with injury,,35-44,,Male
12.30647368,7.408152834,555,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault with injury,,35-44,,Male
3.506239309,1.628005687,1243,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault with injury,,35-44,,Male
0,0,62,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault with injury,,35-44,,Male
0,0,37,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault with injury,,35-44,,Male
1.907280017,1.544685101,779,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault with injury,,35-44,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault with injury,,45-54,,Male
9.336959095,6.331157365,690,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault with injury,,45-54,,Male
7.885400098,4.695684028,1171,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault with injury,,45-54,,Male
22.8896964,22.62247978,59,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault with injury,,45-54,,Male
0,0,26,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault with injury,,45-54,,Male
9.429980916,3.764495034,975,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault with injury,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault with injury,,55-64,,Male
3.262401662,2.418670954,627,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault with injury,,55-64,,Male
2.490275123,1.831717929,1035,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault with injury,,55-64,,Male
0,0,61,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault with injury,,55-64,,Male
0,0,28,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault with injury,,55-64,,Male
0,0,965,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault with injury,,55-64,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault with injury,,65-74,,Male
0.525230198,0.525547629,631,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault with injury,,65-74,,Male
2.818011119,1.775738957,975,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault with injury,,65-74,,Male
0,0,50,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault with injury,,65-74,,Male
0,0,29,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault with injury,,65-74,,Male
1.632650833,1.161438884,1022,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault with injury,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,383,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,696,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,31,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,25,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,763,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault with injury,,75+,,Male
53.05605119,13.09892448,913,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault,,16-24,,All adults
26.53158114,10.63761086,311,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault,,16-24,,All adults
31.59279218,9.975370835,397,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault,,16-24,,All adults
69.19820487,34.53857768,190,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault,,16-24,,All adults
42.88982258,43.15027807,14,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault,,16-24,,All adults
33.95239847,8.177896498,763,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault,,16-24,,All adults
49.58733166,11.79593112,1140,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault,,16+,,All adults
16.29190478,2.431392667,8293,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault,,16+,,All adults
19.01896685,2.067720287,12440,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault,,16+,,All adults
23.35916224,8.0448763,1340,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault,,16+,,All adults
6.806209961,4.898968909,324,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault,,16+,,All adults
19.16228196,1.960057662,11883,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault,,16+,,All adults
35.21856362,29.01380244,139,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault,,25-34,,All adults
23.03522474,7.985736681,1106,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault,,25-34,,All adults
19.66101855,4.374216244,2050,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault,,25-34,,All adults
16.40169253,9.866663395,259,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault,,25-34,,All adults
0,0,42,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault,,25-34,,All adults
32.13241122,5.930214606,1713,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault,,25-34,,All adults
0,0,51,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault,,35-44,,All adults
20.22633326,6.145237106,1317,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault,,35-44,,All adults
16.53135896,3.522590354,2607,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault,,35-44,,All adults
15.21908578,8.345637274,200,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault,,35-44,,All adults
0,0,71,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault,,35-44,,All adults
29.33536479,6.974273983,1570,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault,,35-44,,All adults
0,0,26,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault,,45-54,,All adults
20.15593198,5.706563106,1616,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault,,45-54,,All adults
33.15672159,6.752801237,2388,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault,,45-54,,All adults
18.2558214,14.98011215,172,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault,,45-54,,All adults
16.53572793,16.49761872,50,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault,,45-54,,All adults
23.1673419,5.525120012,1944,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault,,45-54,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault,,55-64,,All adults
10.97514921,5.420859919,1448,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault,,55-64,,All adults
17.42503304,4.794045825,1985,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault,,55-64,,All adults
0,0,160,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault,,55-64,,All adults
0,0,50,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault,,55-64,,All adults
9.141768781,2.876382463,2013,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault,,55-64,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault,,65-74,,All adults
11.34178078,4.831270383,1417,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault,,65-74,,All adults
7.011904494,2.579953086,1782,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault,,65-74,,All adults
4.053487056,4.063679231,163,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault,,65-74,,All adults
0,0,53,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault,,65-74,,All adults
3.274747535,1.113636338,2175,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault,,75+,,All adults
1.345356737,1.345799428,1078,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault,,75+,,All adults
0.497364844,0.497222763,1231,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault,,75+,,All adults
3.951617811,3.949978554,196,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault,,75+,,All adults
0,0,44,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault,,75+,,All adults
2.215884854,1.00985793,1705,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault,,75+,,All adults
17.81218249,10.1654059,444,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault,,16-24,,Female
10.46190797,5.836775362,202,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault,,16-24,,Female
13.73616778,9.473795203,206,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault,,16-24,,Female
26.12524816,15.85696697,116,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault,,16-24,,Female
29.57231426,10.53335207,386,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault,,16-24,,Female
20.96920704,10.1290401,578,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault,,16+,,Female
7.413686283,1.656832797,4848,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Common assault,,16+,,Female
17.86366424,2.969801437,6210,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Common assault,,16+,,Female
10.72673592,3.699317875,945,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Common assault,,16+,,Female
0,0,157,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Common assault,,16+,,Female
17.25292241,2.507955809,6245,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Common assault,,16+,,Female
75.65358613,67.63015642,75,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Common assault,,25-34,,Female
