V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Total household income_codelist,Total household income,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
15.89840017,9.558267136,770,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,45-54,,All adults
3.324972927,2.401710865,650,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,45-54,,All adults
4.179892033,2.284196231,1765,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,45-54,,All adults
10.45107009,6.482994964,859,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,45-54,,All adults
15.23539154,10.05118493,440,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,45-54,,All adults
3.293318623,2.159583605,1052,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,55-64,,All adults
3.032743899,2.382829164,848,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,55-64,,All adults
3.259267472,2.561335556,663,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,55-64,,All adults
4.102393443,4.09703323,513,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,55-64,,All adults
3.173196782,1.901507147,1090,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,55-64,,All adults
0.0,0.0,911,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,55-64,,All adults
6.516496256,3.994078722,587,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,55-64,,All adults
1.848637856,1.169263928,1559,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,65-74,,All adults
0.314122893,0.313943349,1020,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,65-74,,All adults
0.0,0.0,579,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,65-74,,All adults
0.0,0.0,283,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,65-74,,All adults
2.059137188,2.053596579,435,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,65-74,,All adults
1.585814343,1.146410037,1032,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,65-74,,All adults
2.049047694,1.514146124,684,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,65-74,,All adults
0.0,0.0,1378,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,592,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,284,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,131,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,158,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,1009,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,75+,,All adults
0.0,0.0,703,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,75+,,All adults
11.12632882,7.240371822999999,241,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,16-24,,Female
5.828303517,5.816468048,169,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,16-24,,Female
11.46665587,11.41390408,119,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,16-24,,Female
47.37616213,27.02300094,75,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,16-24,,Female
0.0,0.0,178,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,16-24,,Female
0.0,0.0,405,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,16-24,,Female
10.2041205,5.997733061,174,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,16-24,,Female
4.499440428,1.398202687,3979,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,16+,,Female
3.860577968,1.325639508,2782,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,16+,,Female
12.81784557,4.638753022,2029,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,16+,,Female
6.360922254,3.018454257,1406,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,16+,,Female
2.887688617,1.206186566,3259,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,16+,,Female
0.36585506,0.26477201300000003,3396,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,16+,,Female
13.17275013,4.229878598,2129,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,16+,,Female
4.0226168,2.889893363,598,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,25-34,,Female
2.8422252880000003,2.837872102,486,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,25-34,,Female
19.64068466,11.416368,417,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,25-34,,Female
0.0,0.0,318,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,25-34,,Female
0.0,0.0,612,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,25-34,,Female
0.0,0.0,354,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,25-34,,Female
56.0763594,26.29102506,258,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,25-34,,Female
7.924006955,6.485181371,464,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,35-44,,Female
5.35171544,4.069210837,440,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,35-44,,Female
14.33275118,8.658431277,396,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,35-44,,Female
0.0,0.0,309,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,35-44,,Female
6.314725534,3.965584168,915,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,35-44,,Female
0.0,0.0,397,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,35-44,,Female
25.52380761,17.63853747,207,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,35-44,,Female
7.975216699,4.7660842930000005,525,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,45-54,,Female
10.06028849,4.929957401,491,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,45-54,,Female
21.87256977,18.47493436,377,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,45-54,,Female
2.84906122,2.84759927,304,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,45-54,,Female
2.058525176,1.595719649,861,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,45-54,,Female
0.0,0.0,465,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,45-54,,Female
17.03540182,17.04089625,241,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,45-54,,Female
5.98500875,3.916445218,596,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,55-64,,Female
1.47041058,1.471422724,450,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,55-64,,Female
6.068569765,4.770344812,349,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,55-64,,Female
9.517251961,9.504910444,231,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,55-64,,Female
5.730068778,4.114305503,468,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,55-64,,Female
0.0,0.0,521,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,55-64,,Female
2.723690549,2.722761728,329,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,55-64,,Female
0.0,0.0,795,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,65-74,,Female
0.0,0.0,482,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,65-74,,Female
0.0,0.0,262,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,65-74,,Female
0.0,0.0,123,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,65-74,,Female
0.0,0.0,173,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,65-74,,Female
2.682846182,1.93721633,603,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,65-74,,Female
1.084057249,1.08454439,446,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,65-74,,Female
0.0,0.0,760,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,75+,,Female
0.0,0.0,264,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,75+,,Female
0.0,0.0,109,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,75+,,Female
0.0,0.0,46,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,75+,,Female
0.0,0.0,52,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,75+,,Female
0.0,0.0,651,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,75+,,Female
0.0,0.0,474,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,75+,,Female
8.262635802,8.229762834,165,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,16-24,,Male
60.65327362,31.41515085,153,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,16-24,,Male
12.32537419,12.34476907,108,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,16-24,,Male
35.19515960000001,24.91552999,93,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,16-24,,Male
28.81214704,21.50869576,199,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,16-24,,Male
11.24465763,7.365127581,421,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,16-24,,Male
75.42186141,37.61913257,86,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,16-24,,Male
3.131720821,1.312914779,2920,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,16+,,Male
11.99073802,4.056283817,2504,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,16+,,Male
7.994432302000001,2.850729808,2016,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,16+,,Male
5.94750695,3.0344913460000003,1554,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,16+,,Male
6.12300158,2.56351986,3557,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,16+,,Male
6.585029454,2.746096721,2649,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,16+,,Male
19.83643866,6.560989595,1234,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,16+,,Male
10.65822758,6.36868858,295,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,25-34,,Male
12.89844881,8.441433281,376,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,25-34,,Male
6.9281650710000005,4.915440014,344,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,25-34,,Male
6.452332615,4.714526452,274,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,25-34,,Male
5.633694167000001,3.971622015,568,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,25-34,,Male
1.642315418,1.645299696,319,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,25-34,,Male
7.181677016,7.185007176,88,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,25-34,,Male
0.0,0.0,292,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,35-44,,Male
4.1564816910000015,4.155321114,345,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,35-44,,Male
19.13308082,11.38209387,365,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,35-44,,Male
0.0,0.0,314,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,35-44,,Male
0.97281824,0.973098801,896,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,35-44,,Male
2.595583397,2.59385155,338,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,35-44,,Male
25.85449982,16.38776746,136,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,35-44,,Male
0.0,0.0,330,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,45-54,,Male
10.09181924,5.455983089,366,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,45-54,,Male
10.30821662,6.460698364,393,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,45-54,,Male
3.728801764,3.723444469,346,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,45-54,,Male
6.14130513,4.140241345,904,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,45-54,,Male
21.89689147,13.56931561,394,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,45-54,,Male
13.2647283,9.739226428,199,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,45-54,,Male
0.0,0.0,456,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,55-64,,Male
4.814360734,4.819424134,398,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,55-64,,Male
0.0,0.0,314,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,55-64,,Male
0.0,0.0,282,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,55-64,,Male
1.281732362,1.282831208,622,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,55-64,,Male
0.0,0.0,390,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,55-64,,Male
11.0414058,8.128058763,258,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,55-64,,Male
3.762334945,2.378494296,764,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,65-74,,Male
0.608202067,0.608551873,538,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,65-74,,Male
0.0,0.0,317,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,65-74,,Male
0.0,0.0,160,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,65-74,,Male
3.503049385,3.500747581,262,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,65-74,,Male
0.0,0.0,429,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,65-74,,Male
3.879631176,3.875725006,238,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,65-74,,Male
0.0,0.0,618,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault with injury,,75+,,Male
0.0,0.0,328,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault with injury,,75+,,Male
0.0,0.0,175,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault with injury,,75+,,Male
0.0,0.0,85,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Common assault with injury,,75+,,Male
0.0,0.0,106,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Common assault with injury,,75+,,Male
0.0,0.0,358,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Common assault with injury,,75+,,Male
0.0,0.0,229,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Common assault with injury,,75+,,Male
34.66586484,11.60152387,406,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Common assault,,16-24,,All adults
70.08511815,27.41103122,322,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Common assault,,16-24,,All adults
44.25809836,18.16967914,227,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Common assault,,16-24,,All adults
